Recording timestamp	Computer timestamp	Sensor	Eye movement type	Gaze event duration	Fixation point X	Fixation point Y
2918296	1400333705	Eye Tracker	Fixation	640	901	479
2928287	1400343696	Eye Tracker	Fixation	640	901	479
2938279	1400353688	Eye Tracker	Fixation	640	901	479
2948280	1400363689	Eye Tracker	Fixation	640	901	479
2958281	1400373690	Eye Tracker	Fixation	640	901	479
2968282	1400383691	Eye Tracker	Fixation	640	901	479
2978276	1400393685	Eye Tracker	Fixation	640	901	479
2988269	1400403678	Eye Tracker	Fixation	640	901	479
2998264	1400413673	Eye Tracker	Fixation	640	901	479
3008251	1400423660	Eye Tracker	Fixation	640	901	479
3018240	1400433649	Eye Tracker	Fixation	640	901	479
3028236	1400443645	Eye Tracker	Fixation	640	901	479
3038229	1400453638	Eye Tracker	Fixation	640	901	479
3048219	1400463628	Eye Tracker	Fixation	640	901	479
3058209	1400473618	Eye Tracker	Fixation	640	901	479
3068207	1400483616	Eye Tracker	Fixation	640	901	479
3078205	1400493614	Eye Tracker	Fixation	640	901	479
3088203	1400503612	Eye Tracker	Fixation	640	901	479
3098201	1400513610	Eye Tracker	Fixation	640	901	479
3108201	1400523610	Eye Tracker	Fixation	640	901	479
3118191	1400533600	Eye Tracker	Fixation	640	901	479
3128181	1400543590	Eye Tracker	Fixation	640	901	479
3138172	1400553581	Eye Tracker	Fixation	640	901	479
3148169	1400563578	Eye Tracker	Fixation	640	901	479
3158160	1400573569	Eye Tracker	Fixation	640	901	479
3168146	1400583555	Eye Tracker	Fixation	640	901	479
3178139	1400593548	Eye Tracker	Fixation	640	901	479
3188133	1400603542	Eye Tracker	Fixation	640	901	479
3198129	1400613538	Eye Tracker	Fixation	640	901	479
3208145	1400623554	Eye Tracker	Saccade	40		
3218134	1400633543	Eye Tracker	Saccade	40		
3228131	1400643540	Eye Tracker	Saccade	40		
3238122	1400653531	Eye Tracker	Saccade	40		
3248114	1400663523	Eye Tracker	Fixation	80	1149	436
3258104	1400673513	Eye Tracker	Fixation	80	1149	436
3268094	1400683503	Eye Tracker	Fixation	80	1149	436
3278090	1400693499	Eye Tracker	Fixation	80	1149	436
3288078	1400703487	Eye Tracker	Fixation	80	1149	436
3298071	1400713480	Eye Tracker	Fixation	80	1149	436
3308064	1400723473	Eye Tracker	Fixation	80	1149	436
3318085	1400733494	Eye Tracker	Fixation	80	1149	436
3328077	1400743486	Eye Tracker	Saccade	20		
