start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action
30.243	30.343	516.1	367.8	0	717.8	36	618.9	434	Setting Units
									
30.343	30.443	514.9	367	0	717	37.7	621.1	431.3	Setting Units
									
30.443	30.543	515	368.5	0	716.6	34	621.2	435.2	Setting Units
									
30.543	30.643	513.2	367.1	0	714.5	36	621.6	436.6	Setting Units
									
30.732	30.832	525.3	366.5	0	730	50	605.3	453.1	Setting Units
									
30.832	30.932	523.5	365.1	0	729	50	607.5	453.3	Setting Units
									
30.932	31.032	523.4	364.9	0	727.6	50	608	453.3	Setting Units
									
31.032	31.132	522.4	365.5	0	725.3	51.4	610.1	451.7	Setting Units
									
31.132	31.232	522.4	365.4	0	725.9	51	610.2	451	Setting Units
									
31.232	31.332	522.5	365.5	0	724.9	51.6	610.2	451.7	Setting Units
									
31.332	31.432	520.5	365.3	0	724.3	43.9	612.4	450.6	Setting Units
									
31.432	31.532	519.5	364	0	721.9	42	612.4	447.7	Setting Units
									
31.532	31.632	517.4	361.8	0	721.8	44	613.3	446.9	Setting Units
									
31.632	31.732	515.8	360.4	0	717.8	39	615.1	443.3	Setting Units
									
31.732	31.832	514.9	359.7	0	717.8	41.6	615.9	442.2	Setting Units
									
31.832	31.932	512.7	360.9	0	716	40.8	618.6	440.7	Setting Units
									
31.932	32.032	509.7	359.4	0	713.5	33	621.7	437.7	Setting Units
									
32.032	32.132	507	357.9	0	710.9	29	623.4	434.6	Setting Units
									
32.132	32.232	506.1	357.9	0	708.8	22	625.2	432.4	Setting Units
									
32.232	32.332	505.1	357.8	0	706.2	25	627	429.4	Setting Units
									
32.332	32.432	505.1	355.7	0	706	25	629.7	427.5	Setting Units
									
32.432	32.532	501.5	355	0	705.3	24	630.1	426.8	Setting Units
									
32.532	32.632	500.7	355.7	0	704.7	25	631.5	425.6	Setting Units
									
32.632	32.732	500.8	355.7	0	704.5	23	632.8	424.2	Setting Units
									
32.732	32.832	498.9	355.7	0	703	22	633.7	423.2	Setting Units
									
32.832	32.932	497.4	354.3	0	700.9	20	636.4	420.6	Setting Units
									
32.932	33.032	493.3	349.4	0	695.6	11	637.8	415.4	Setting Units
									
33.401	33.491	149.4	442.4	692.4	0	245.5	1600	208.1	Injection
									
33.511	33.611	198.2	492.9	674	0	205	1600	165	Injection
									
33.691	33.791	191	1600	682.7	0	198.6	1600	166.8	Injection
									
33.81	33.91	184.1	1600	1600	0	239.3	1600	202.6	Injection
									
33.94	34.04	180	1600	1600	0	284.4	1600	244.8	Injection
									
34.09	34.19	177	1600	1600	0	210.2	1600	182.3	Injection
									
34.23	34.32	184.6	571.2	539.5	0	155.1	1600	118.8	Injection
									
34.4	34.48	169	491	509.5	0	120.4	1600	83.7	Injection
									
34.5	34.6	1600	482.3	475.9	0	83.2	1600	49.2	Injection
									
34.76	34.86	1600	513.3	430.9	0	58.4	1600	20.6	Injection
									
34.91	35.01	1600	499.5	421.6	0	47.8	1600	7.8	Injection
									
35.11	35.21	1600	495.4	416	3.6	32.2	1600	3.2	Injection
									
35.33	35.43	1600	497	1600	0	47.5	1600	19.2	Injection
									
35.499	35.599	1600	492.6	1600	4.5	19.6	1600	0	Injection
									
35.599	35.699	1600	495.2	1600	2	26	1600	0	Injection
									
35.699	35.799	1600	499.8	1600	0	30.1	1600	1	Injection
									
35.799	35.899	349	511.5	288	0	31.6	1600	7.3	Injection
									
35.899	35.999	341.7	515.7	1600	0	26.6	1600	1	Injection
									
35.999	36.099	325.7	507.9	1600	1.4	24	1600	0	Injection
									
36.099	36.199	317.6	508	1600	7.1	16	1600	0	Injection
									
36.199	36.299	302.3	501.7	1600	7.1	13	1600	0	Injection
									
36.529	36.629	195.1	496	51	268.6	0	1600	299.2	Setting Units
									
36.629	36.729	199.5	501	0	313.9	20.2	1600	344.7	Setting Units
									
36.729	36.829	209	507.9	8.1	357.1	54	1600	385.5	Setting Units
									
36.829	36.929	213.2	514.1	30.9	371.7	74.5	1600	401.9	Setting Units
									
36.929	37.029	223.9	522.2	47.8	385.3	94.4	1600	414	Setting Units
									
37.029	37.089	223.5	523.4	47.8	383.5	94.3	1600	413.4	Setting Units
									
37.129	37.229	192.2	500.8	0	333.2	42.6	1600	362.1	Setting Units
									
37.229	37.329	192.1	500.8	0	329.2	37.1	1600	359.6	Setting Units
									
37.329	37.379	193.9	503.1	0	324.4	33.6	1600	354.6	Setting Units
									
37.398	37.498	194.5	502.8	10.3	346.3	53.2	1600	377.6	Setting Units
									
37.498	37.598	194.5	502.8	8.5	342.6	54	1600	375.4	Setting Units
									
37.598	37.698	192.4	502.8	5.4	338.5	53	1600	371.9	Setting Units
									
37.698	37.798	190.9	502	2	338.1	51.1	1600	368.7	Setting Units
									
37.798	37.898	192.6	501.3	0	335.4	49.5	1600	366.8	Setting Units
									
37.898	37.998	189.9	498.5	0	334.1	52.2	1600	364.9	Setting Units
									
37.998	38.098	189.4	497.1	0	327	43.9	1600	358.6	Setting Units
									
38.098	38.198	191.3	497.2	0	324.2	38.3	1600	354.2	Setting Units
									
38.198	38.298	190.9	496.6	0	318.4	34.9	1600	349.8	Setting Units
									
38.378	38.478	197.5	499.6	5.1	348.9	56.3	1600	382.4	Injection
									
38.478	38.578	195.4	497.2	0	342.5	50	1600	376.1	Injection
									
38.578	38.628	191.6	494.4	0	338.8	50.2	1600	372.9	Injection
									
38.678	38.778	243.1	478.4	266.1	30.1	0	1600	56.9	Injection
									
38.798	38.898	270.7	486.3	329.5	11.7	8	1600	0	Injection
									
38.898	38.998	267.5	485.2	328.9	10.4	9	1600	0	Injection
									
39.077	39.177	278.1	495.7	337.6	2.8	17.7	1600	0	Injection
									
39.177	39.277	278	494.7	338.5	2	18.4	1600	0	Injection
									
39.277	39.377	275.2	490.7	336.8	4	17	1600	0	Injection
									
39.377	39.477	272.2	489.6	336.2	5	17	1600	0	Injection
									
39.477	39.577	267.8	488.5	332.7	6.7	14	1600	0	Injection
									
39.577	39.617	266.5	484.6	331.4	8.9	13	1600	0	Injection
									
39.897	39.997	0	261.2	254.6	216.2	190	1600	241.8	Injection
									
39.997	40.097	0	244.5	266.7	238.4	216.1	1600	261.8	Injection
									
40.097	40.197	0	232	277.6	256.6	238.7	1600	282.3	Injection
									
40.197	40.297	0	204.4	303.6	297.1	285.4	1600	325.1	Injection
									
40.367	40.467	0	234.6	298.2	265.4	264.2	1600	288.7	Injection
									
40.467	40.567	0	226.1	306.8	280.2	285.9	1600	305.3	Injection
									
40.617	40.717	0	229.9	310.4	282.1	283	1600	299.5	Injection
									
40.717	40.817	0	223.8	327.1	288	297.9	1600	304.4	Injection
									
40.817	40.917	0	229.2	332.5	285.3	297.9	1600	299.1	Injection
									
40.917	41.017	0	227.1	339.8	288	302.2	1600	304.8	Injection
									
41.017	41.117	0	231.7	339.3	281.9	296.9	1600	297.5	Injection
									
41.166	41.266	0	214.4	353.4	284.3	304	1600	307.7	Injection
									
41.266	41.366	0	225.4	337.8	277.2	293.1	1600	294.7	Injection
									
41.366	41.466	0	237.6	321.5	260.8	273.9	1600	276.8	Injection
									
41.466	41.536	0	236.5	320.7	256.6	271.3	1600	273.2	Injection
									
41.576	41.676	0	239.5	311.4	265	271.4	1600	276.6	Injection
									
41.676	41.776	0	245.9	297.9	262.4	264.6	1600	270.1	Injection
									
41.776	41.876	0	239.6	301.9	262	267	1600	271.7	Injection
									
41.876	41.976	0	238.5	307.3	254.6	264.1	1600	267.5	Injection
									
41.976	42.076	0	234.8	311.8	252.6	265.7	1600	268.3	Injection
									
42.076	42.176	0	233.5	317.1	253.6	267.9	1600	270.6	Injection
									
42.176	42.276	0	231.5	318	252.8	270.4	1600	271	Injection
									
42.276	42.376	0	230.1	317.1	256.6	270.4	1600	272.4	Injection
									
42.376	42.476	0	230.2	318.4	257.4	272.6	1600	274.6	Injection
									
42.476	42.576	0	229.7	317.1	258.6	272.9	1600	275	Injection
									
42.576	42.676	0	226.9	320.2	258.2	273.5	1600	275.9	Injection
									
42.676	42.776	0	226.7	321.5	256.8	272.6	1600	275	Injection
									
42.776	42.876	0	227.1	320.7	257.5	272.6	1600	275	Injection
									
42.876	42.976	0	227.9	321.1	258.6	274.3	1600	276.4	Injection
									
42.976	43.076	0	225.9	323.8	259.9	274.8	1600	278.2	Injection
									
43.076	43.176	0	223.8	326	258.9	275.8	1600	277.8	Injection
									
43.176	43.276	0	224.2	328.3	258.3	277.7	1600	278.6	Injection
									
43.276	43.376	0	223.6	329.2	256.8	277.4	1600	277.3	Injection
									
43.376	43.476	0	225.2	326	257	275.8	1600	277.3	Injection
									
43.476	43.576	0	227.5	323.3	256.6	273.2	1600	274.1	Injection
									
43.576	43.676	0	227.7	323.8	255.4	272.6	1600	273.7	Injection
									
43.676	43.776	0	226.6	324.2	256.9	273.4	1600	275.5	Injection
									
43.776	43.876	0	228	324.7	253.3	271.6	1600	273.3	Injection
									
43.876	43.976	0	229.5	324.7	250.7	270.1	1600	271.6	Injection
									
43.976	44.076	0	227.7	323.8	251.2	270.4	1600	271.5	Injection
									
44.076	44.176	0	229.7	323.3	252.5	270.4	1600	272	Injection
									
44.176	44.276	0	227.9	323.8	251.3	270.4	1600	271.9	Injection
									
44.276	44.376	0	226.1	324.2	252.9	272.3	1600	272.8	Injection
									
44.376	44.476	0	226.2	325.1	254	272.9	1600	274.6	Injection
									
44.476	44.576	0	224.7	326	252.6	273.1	1600	274.2	Injection
									
44.576	44.676	0	227.3	326.6	249.5	270.4	1600	269.9	Injection
									
44.676	44.776	0	227.1	328	247.4	270.1	1600	269.9	Injection
									
44.776	44.876	0	228	326.6	247.1	268.5	1600	268.5	Injection
									
44.876	44.976	0	230.4	323.9	246.1	267.2	1600	267.5	Injection
									
44.976	45.076	0	229.5	323	247.9	268.8	1600	268.4	Injection
									
45.076	45.176	0	228	326.6	248	269.4	1600	268.9	Injection
									
45.176	45.276	0	228.3	328.9	248.4	269.8	1600	269.8	Injection
									
45.276	45.376	0	227.3	328.8	248.1	271.1	1600	270.3	Injection
									
45.376	45.476	0	227.1	329.8	249.2	271.7	1600	270.7	Injection
									
45.476	45.576	0	227.1	329.8	248.7	271.4	1600	271.3	Injection
									
45.576	45.676	0	226	329.3	249.3	271.7	1600	271.6	Injection
									
45.676	45.776	0	225.9	330.2	247.2	270.9	1600	271.3	Injection
									
45.776	45.876	0	224.9	330.2	247.2	270.6	1600	270.5	Injection
									
45.876	45.976	0	225.7	330.7	246.5	270.1	1600	270.9	Injection
									
45.976	46.076	0	224.8	332.1	246.4	271	1600	271	Injection
									
