Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	56	66766	66786	20							125.33	130.79						0.40276	0.40154
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	179	66786	66896	110			0.40276	0.40154	2.5618										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	57	66966	66996	30							192.69	229.71							
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	180	67016	67146	130			0.48618	0.44742	2.56877										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	181	67166	67276	110			0.48804	0.4633	2.58598										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	182	67296	67426	130			0.48383	0.45441	2.59827										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	183	67446	67556	110			0.47816	0.43983	2.61132										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	184	67576	67696	120			0.47481	0.40139	2.6283										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	185	67716	67926	210			0.49307	0.36061	2.62392										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	58	67926	67956	30							257.75	332.36				0.49307	0.36061		
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	59	68275	68295	20							724.59	724.59							
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	60	68305	68325	20							152.21	179.74							
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	61	68355	68385	30							1257.96	1257.96							
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	62	68715	68765	50							392.42	473.27							
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	63	68915	68935	20							148.68	148.68						0.93046	0.9458
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Whole	186	68935	69135	200			0.93046	0.9458	2.61116										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Whole	64	69135	69185	50						86.34	566.05	1168.21	29.35			0.93046	0.9458	0.97613	0.23196
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	187	69185	69255	70			0.97613	0.23196	2.5058										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	188	69275	69365	90			0.9801	0.21047	2.55796										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	65	69445	69475	30							168.12	168.12							
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	66	69495	69525	30							503.4	503.4							
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	67	69545	69565	20							125.65	125.65						0.80955	0.69547
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Whole	189	69565	69635	70			0.80955	0.69547	2.7494										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	68	69635	69655	20							208.47	208.47				0.80955	0.69547		
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	190	69695	69804	110			0.79269	0.64083	2.78291										
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Partial	191	69824	69904	80			0.77835	0.62908	2.7913										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Whole	69	69904	69924	20						22.32	271.38	282.19	4.64			0.77835	0.62908	0.84482	0.60178
TK03	Thomas	Entire Recording	1	fullstream	Fixation	Whole	192	69924	70044	120			0.84482	0.60178	2.62169										
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	70	70044	70084	40							155.95	193.38				0.84482	0.60178		
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	71	70124	70154	30							266.14	267.35							
TK03	Thomas	Entire Recording	1	fullstream	Saccade	Partial	72	70174	70204	30							339.79	339.79							
