start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action
46.283	46.383	0	520.5	320.1	291	296	871.3	335.6	Injection
									
46.383	46.483	0	522.3	323.5	295.4	302.8	867.3	340.4	Injection
									
46.483	46.583	0	521.9	327	297.6	305.9	863.2	344.2	Injection
									
46.583	46.683	0	521.7	328.6	298.5	307.8	862	345.4	Injection
									
46.683	46.783	0	526.7	328.1	300.7	309	862.5	347.9	Injection
									
46.783	46.883	0	528.6	329.3	304	312	862.8	350.3	Injection
									
46.883	46.983	0	530.9	331.2	307	314.7	861.2	353.1	Injection
									
46.983	47.083	0	529.9	332.1	307	315	860.6	352.5	Injection
									
47.083	47.183	0	529.5	329.5	307	312.9	863.8	350.8	Injection
									
47.183	47.283	0	528.9	328.3	304.5	310.9	865.7	350	Injection
									
47.283	47.383	0	526.4	325.2	299.3	305.9	869.2	346.1	Injection
									
47.383	47.483	0	526.4	325.5	297.6	304.8	871.4	344.7	Injection
									
47.483	47.583	0	530.1	321.7	297.4	302.7	875.2	342.5	Injection
									
47.583	47.683	0	530.9	319.2	299.1	302.3	875.1	344.2	Injection
									
47.683	47.783	0	532.7	317.4	301	302.9	876.6	346.4	Injection
									
47.783	47.883	0	532.7	318.1	303	304.9	874.7	347.2	Injection
									
47.883	47.983	0	536.7	319.5	305.7	306.3	874.7	349.8	Injection
									
47.983	48.083	0	538.3	320.7	307.1	306.4	875.4	351.2	Injection
									
48.083	48.183	0	538.7	320.5	306.9	307.1	874.7	351.2	Injection
									
48.183	48.283	0	537.9	319.2	306.9	306.4	875.4	351	Injection
									
48.283	48.383	0	537.2	318.5	306.1	305.1	877	349.6	Injection
									
48.383	48.483	0	536.3	316.4	304.8	303.2	880.9	347.4	Injection
									
48.483	48.583	0	538.4	314.9	305.1	301.5	880.5	347.2	Injection
									
48.583	48.683	0	539.7	314.1	305.1	300	882.1	347.7	Injection
									
48.683	48.783	0	540.9	313.8	306.3	299.3	882.7	347.7	Injection
									
48.783	48.883	0	542.7	313.1	307.7	299.5	881.8	348.3	Injection
									
48.883	48.983	0	541.7	314.6	306.6	301.2	882.1	348.9	Injection
									
48.983	49.083	0	539.6	315.1	306.8	301.8	881.1	348.5	Injection
									
49.083	49.183	0	540.3	317.7	307.8	304.9	879.9	349.2	Injection
									
49.183	49.283	0	539.2	317.5	306	305	878.6	350	Injection
									
49.283	49.383	0	533.1	321.2	303.1	306.2	877.2	347	Injection
									
49.511	49.611	0	521.5	327	293.4	305.3	871	342	Injection
									
49.611	49.711	0	521.5	326.1	294.3	304.3	870.1	341.8	Injection
									
49.711	49.811	0	521.6	326.1	295.1	305.8	870.3	344	Injection
									
49.811	49.911	0	523.7	325.5	297	305.4	871.8	344.9	Injection
									
49.911	50.011	0	523.9	323.4	297.1	305.4	872	344.9	Injection
									
50.011	50.111	0	527	321.4	297.1	303.3	873.9	343.9	Injection
									
50.111	50.211	0	528.1	318.7	297.9	301.4	875.4	344.2	Injection
									
50.211	50.311	0	530.1	316.8	296.8	298.2	877.6	342.6	Injection
									
50.311	50.411	0	531	316.1	297.7	296.9	877.8	341.8	Injection
									
50.411	50.511	0	533.5	312.4	297.4	295.8	879.6	342.6	Injection
									
50.511	50.611	0	535.3	310.2	300.2	295.8	881.7	343	Injection
									
50.611	50.711	0	535.6	309.3	299.6	294	883.4	342.4	Injection
									
50.711	50.811	0	538.4	308.8	300.6	295	882.6	343	Injection
									
50.811	50.911	0	538.3	309.5	300.6	296.9	882.3	343.6	Injection
									
50.911	51.011	0	538.8	308.8	300.5	295.4	882	343.5	Injection
									
51.011	51.111	0	540	308.6	302.4	294	883.3	343.5	Injection
									
51.111	51.211	0	539.9	308.3	301.3	294.9	882.9	343.5	Injection
									
51.211	51.311	0	539.2	307.6	300.6	292.9	884.8	342.1	Injection
									
51.311	51.411	0	535.6	309.9	299.3	294.3	882.6	343	Injection
									
51.411	51.511	0	537.3	308.4	298.2	293.9	884.3	342.8	Injection
									
51.511	51.611	0	538.2	308.1	300.3	293.5	884.9	342.2	Injection
									
51.611	51.711	0	538.6	307.4	299.1	292.3	885.1	342.2	Injection
									
51.711	51.811	0	538.8	304.4	296.7	289.2	890.2	340	Injection
									
51.811	51.911	0	535.9	302.5	293.5	288	891.5	335.2	Injection
									
52.27	52.37	244.9	467.2	308.6	0	5	1600	0	Injection
									
52.37	52.41	261.1	465	319.4	8	15	1600	0	Injection
									
52.429	52.529	254.9	467.6	317.2	4.1	6	1600	0	Injection
									
52.549	52.649	265.6	469.6	331.9	5.8	11.7	1600	0	Injection
									
52.699	52.799	273.5	480.4	341.1	4	8.2	1600	0	Injection
									
52.799	52.899	278.5	481.7	343.6	8.1	4.1	1600	1	Injection
									
52.899	52.999	282.9	480.1	347.8	10	10	1600	0	Injection
									
52.999	53.099	284.7	481.1	348.5	11.4	13	1600	0	Injection
									
53.099	53.199	286.9	480.1	352.3	11.2	15	1600	0	Injection
									
53.199	53.299	288.4	479.4	356.3	8.1	16	1600	0	Injection
									
53.299	53.399	291.4	478.6	361.8	10	19	1600	0	Injection
									
53.399	53.499	300.3	479.5	370.5	8	25	1600	0	Injection
									
53.499	53.599	313	480.8	385.6	0	30.1	1600	6	Injection
									
53.599	53.678	315	482.8	391	0	32	1600	9.5	Injection
									
53.729	53.829	307.4	524.4	376	34	8	1600	0	Injection
									
53.829	53.899	447.7	545.2	386.1	63.3	6.7	1600	0	Injection
									
53.969	54.069	171.6	657.8	1600	205.2	0	1600	9.2	Injection
									
54.069	54.169	154.5	722.7	365.8	302.6	0	1600	48.8	Injection
									
54.169	54.269	213.9	1600	307.7	429.3	0	1112.8	103.8	Injection
									
54.269	54.359	264.2	1600	244.8	491	11.7	1078.4	159.1	Injection
									
54.378	54.478	155.8	1600	80.2	433.4	0	886	1600	Remove Tip
									
54.478	54.578	147.2	1600	1600	498.7	135.9	779.9	1600	Remove Tip
									
54.578	54.678	316.8	1600	1600	1600	366.5	704.6	791.3	Remove Tip
									
54.678	54.778	832.5	1600	1600	561.7	9	603.6	0	Remove Tip
									
54.778	54.878	282	1600	1600	612.5	0	536.7	8.2	Remove Tip
									
54.878	54.978	327.3	1600	1600	665.9	25	426.5	26.8	Remove Tip
									
54.978	55.058	382.9	1600	1600	713.1	32	363.6	38.1	Remove Tip
									
55.078	55.168	425.2	1600	1600	763.9	39.7	337.4	9.2	Remove Tip
									
55.228	55.328	470.1	1600	1600	818.8	55.8	303.3	23.1	Remove Tip
									
55.328	55.428	517.8	1600	1600	859.8	64.8	247.9	38	Remove Tip
									
55.518	55.618	487.8	783.9	428.4	1600	53.8	293.7	24.8	Remove Tip
									
55.618	55.688	479.7	758.7	422.3	1600	52.8	1600	34.1	Remove Tip
									
55.768	55.868	797	943.2	701.6	1600	330.6	0	295.5	Remove Tip
									
55.967	56.067	817.8	953.7	729.2	1600	345.2	12	317	Remove Tip
									
56.067	56.167	827.1	961.9	731.7	1600	345.1	22	316	Remove Tip
									
56.367	56.467	593.8	771.2	473.5	1600	80.9	181.1	40.4	Remove Tip
									
56.497	56.577	589.7	758.9	462.6	1600	53.2	129.8	21	Remove Tip
									
56.597	56.697	595.6	760.9	465.3	1600	54.1	75.4	19.6	Remove Tip
									
56.747	56.847	627.7	795.6	496.3	1600	82.3	11.2	45.5	Remove Tip
									
56.847	56.947	629.4	777.2	485.9	1600	73	8	31	Remove Tip
									
56.947	56.997	621.5	761.2	474.5	1600	58.1	12.2	18	Remove Tip
									
57.017	57.107	633.7	769.4	482.3	1600	58	0	25	Remove Tip
									
57.147	57.247	634.5	770.3	475.2	1600	55	0	18	Remove Tip
									
57.247	57.347	628.6	760.8	463.6	1600	45	0	7	Remove Tip
									
57.347	57.427	620.1	756.6	457.4	1600	42	0	3	Remove Tip
									
57.447	57.547	624.9	765.2	463.1	1600	50	0	10	Remove Tip
									
57.547	57.647	622.3	764.6	463.1	1600	45	0	10	Remove Tip
									
57.647	57.747	626	762.3	461.8	1600	46	0	10	Remove Tip
									
57.747	57.847	626.2	762.2	458	1600	40	0	11.2	Remove Tip
									
57.847	57.947	628.6	760	452	1600	37	0	20	Remove Tip
									
57.947	58.047	627	757.7	450	1600	36	0	19	Remove Tip
									
58.047	58.147	628	754.4	445	1600	32	0	17	Remove Tip
									
58.286	58.386	645.6	758.5	448.9	1600	38.2	0	553.4	Remove Tip
									
58.386	58.426	645.9	754.8	444	1600	32	0	555.6	Remove Tip
									
58.536	58.636	651.2	759.4	442	1600	33.2	4.5	555.5	Remove Tip
									
58.636	58.736	655.6	756.8	436.8	1600	20.9	0	555.8	Remove Tip
									
58.736	58.776	654.7	754	432.9	1600	21	0	557.9	Remove Tip
									
58.796	58.896	654.2	755.7	437.1	1600	36.9	10.8	1600	Remove Tip
									
58.896	58.976	633.2	756.9	427.2	930.8	34.1	16	551	Remove Tip
									
58.996	59.096	619.4	746.4	411.2	914.9	34.4	17.7	544.1	Remove Tip
									
59.096	59.196	627.5	751	418.2	922.9	40.5	20.1	537.1	Remove Tip
									
59.196	59.296	633.8	743.8	424	925.2	32.8	27.6	536.3	Remove Tip
									
59.296	59.396	632.6	739.4	422	923.1	42.5	37.7	538.4	Remove Tip
									
59.396	59.496	629.7	739.4	427	921.3	44.1	1600	543.4	Remove Tip
									
59.496	59.596	638	741.9	439.1	931	42.6	11.4	541.6	Remove Tip
									
59.615	59.715	623.3	722.5	426.5	912.8	24.6	4	560	Remove Tip
									
59.765	59.865	619	719	431	906.4	30	0	553.4	Remove Tip
									
59.865	59.965	619.2	728.6	430.2	907.5	39	0	1600	Remove Tip
									
59.965	60.065	612.7	728	427	905.4	27.3	12.6	545.7	Remove Tip
									
60.065	60.165	610.2	723	424.1	902.5	22	9	552.8	Remove Tip
									
60.165	60.265	627.2	737	441.2	919.2	44	5	542.8	Remove Tip
									
60.265	60.365	627	735.8	441.1	923.1	32	0	541.8	Remove Tip
									
60.365	60.465	621.9	737.2	436	917.4	25.1	13	542.7	Remove Tip
									
60.495	60.595	611.9	732.7	426	906.4	18.4	2.2	542.5	Remove Tip
									
60.595	60.695	610	736.6	423	906.8	27.2	14.6	537.3	Remove Tip
									
60.695	60.795	612.2	736	424.1	910.2	30.6	30.4	538.4	Remove Tip
									
60.795	60.895	617.5	733.5	426	913.3	23	0	541.9	Remove Tip
									
60.895	60.995	627	733.5	430	918.7	22	0	542.2	Remove Tip
									
60.995	61.095	628.8	729	426.5	918.3	21.6	0	546.8	Remove Tip
									
61.095	61.195	628.1	730.4	429.3	918.7	19	0	545.8	Remove Tip
									
61.195	61.295	619.5	730.1	426.1	913	29.1	0	546.3	Remove Tip
									
61.295	61.395	625.3	738.2	428	918.1	23.5	5.4	538.1	Remove Tip
									
61.395	61.495	626.3	734.9	427	918.6	29.3	1600	539.2	Remove Tip
									
61.495	61.595	628.2	730.3	429.1	917.2	23	0	543.2	Remove Tip
									
61.595	61.694	638.1	729	428.2	927.1	17	0	547.3	Remove Tip
									
61.714	61.814	638.6	737.9	425	933.3	15	0	1600	Remove Tip
									
61.814	61.914	639.1	740.4	421	932.7	5	4	550.5	Remove Tip
									
61.914	62.014	634.7	740.8	423.1	928	19.2	9	545.5	Remove Tip
									
62.014	62.114	630.4	741.2	429	923.2	23.8	0	543.1	Remove Tip
									
62.114	62.214	635.2	750	438.3	933.6	34	4	532	Remove Tip
									
62.214	62.314	639.2	756.1	439.4	940.1	35.8	13.2	527.2	Remove Tip
									
62.314	62.414	645.3	759.4	446.3	1600	38.6	0	1600	Remove Tip
									
62.414	62.514	651.7	758.7	451.1	1600	39	0	525.9	Remove Tip
									
62.514	62.614	654.9	752.5	446	1600	41	0	530.8	Remove Tip
									
62.614	62.693	656.8	748.6	441	1600	29	0	533.1	Remove Tip
									
62.713	62.813	649.4	762.6	446.2	1600	46.6	19	528.8	Remove Tip
									
62.813	62.913	648.6	765.8	453.3	1600	50.6	18.4	527.5	Remove Tip
									
62.963	63.063	634.3	737.3	426	1600	27.3	0	544.5	Remove Tip
									
63.063	63.163	634.1	746	433.1	1600	30.8	7	538.2	Remove Tip
									
63.163	63.223	633.7	749.4	437.3	1600	36.2	15.6	534	Remove Tip
									
63.263	63.363	651.1	754.5	441.2	1600	38.8	7.3	524.1	Remove Tip
									
63.363	63.463	651.6	751.8	474.6	1600	71	57	526.4	Remove Tip
									
63.463	63.563	656.7	766	499	1600	97.6	80	517.2	Remove Tip
									
63.593	63.693	848.3	959.4	691.6	1600	289.2	0	1600	Remove Tip
									
63.693	63.743	869.2	984.8	711.6	1600	300.2	0	268.5	Remove Tip
									
63.763	63.863	1045.8	1167	880.7	1600	466.9	10.3	1600	Remove Tip
									
63.863	63.943	1124	1229.7	930.2	1600	503.7	5	1600	Remove Tip
									
63.963	64.063	1600	1198.8	916.9	1600	486.1	0	1600	Remove Tip
									
64.063	64.163	1600	1191.2	918.5	1600	500	2	492.3	Remove Tip
									
64.562	64.632	362.5	60.4	313.6	325.1	337.1	1600	1185.5	Cap On
									
64.652	64.752	423.6	0	394.2	345.8	416	1035	1600	Cap On
									
64.782	64.872	416.4	5	373.2	347.8	391.2	1009.5	1600	Cap On
									
64.892	64.992	427.3	0	447.3	288.6	474.2	1149.7	1600	Cap On
									
65.232	65.332	403.4	2	425.6	289.7	455.6	1600	1600	Cap On
									
65.332	65.422	404.8	2	424.9	297.6	453	1600	1600	Cap On
									
65.512	65.602	398.9	10.4	347.3	354.7	356.6	1030.8	1600	Cap On
									
65.732	65.832	411	219.9	278.4	645.1	0	553.7	1600	Cap On
									
65.862	65.962	457.2	184.9	327.6	700.4	0	481	1600	Cap On
									
66.032	66.132	501.6	69.6	377.1	769.4	40.5	1600	553.1	Cap On
									
66.301	66.401	546.5	3.6	417.4	819.6	69.6	1600	519.8	Cap On
									
66.401	66.501	549.4	0	408.1	819.4	57.7	405.1	526.8	Cap On
									
66.501	66.541	549.4	0	404.9	819	47.5	396.6	527.2	Cap On
									
66.561	66.661	506.9	0	354.4	773.5	13	424.9	572.3	Cap On
									
66.701	66.801	476.9	4	316.9	740.9	15.6	450.3	600.8	Cap On
									
66.801	66.901	473.1	7.6	301	738.6	50.5	454.1	604.9	Cap On
									
66.901	66.941	469.5	2.2	294.5	732.9	42	457.3	608.7	Cap On
									
66.961	67.061	450.1	7	268.7	715.4	16.1	479	629.5	Cap On
									
67.061	67.131	450.4	0	262.6	711.5	12	482.8	636.1	Cap On
									
67.251	67.351	469.1	0	276.3	725.2	22	471.3	626.3	Cap On
									
67.401	67.501	477.3	0	279.6	734.4	30	468.6	624.2	Cap On
									
67.501	67.601	477.6	0	274.1	732.9	25	472.8	628.8	Cap On
									
67.601	67.701	468.8	0	258.1	716.8	12	483.3	641.9	Cap On
									
67.701	67.801	459.6	9.8	249.1	711.7	0	488.2	647.5	Cap On
									
67.801	67.901	464.9	6.3	252.6	716.5	7	482.2	642	Cap On
									
67.98	68.08	468	2	259.6	725.4	15.3	471.2	630.7	Cap On
									
68.08	68.18	461.5	10.2	255.3	722.9	9.5	473.4	631.6	Cap On
									
68.27	68.37	470.7	2	247	719.8	9	474.2	635.1	Cap On
									
68.37	68.47	459.4	17.3	229	706.8	0	487.4	648.4	Cap On
									
68.47	68.57	457.6	19	218	703.7	0	491.4	652.9	Cap On
									
68.57	68.64	456	14.1	215.1	703.3	0	492.4	653	Cap On
									
68.97	69.07	258	197	18.7	507.1	0	702	866.4	Cap On
									
69.07	69.14	259	192.7	19.6	507.6	0	697	1600	Cap On
									
69.17	69.27	400.7	48.5	163.2	644.6	0	546.5	1600	Cap On
									
69.27	69.33	402.4	46	163.8	644.2	0	542.4	1600	Cap On
									
69.37	69.47	400.1	48	161.7	639	0	544.5	714.5	Cap On
									
69.47	69.57	404	44.3	166.4	642.3	0	538.8	709	Cap On
									
69.619	69.719	404	47	163.4	637.1	0	540.5	1600	Cap On
									
69.719	69.819	406.8	39	171.4	643.3	0	530.4	703.2	Cap On
									
69.949	70.049	532.2	0	252.6	721.6	43	452.4	629.1	Cap On
									
70.049	70.149	522	0	288.9	1600	76.2	447.2	604.3	Cap On
									
70.229	70.329	500.5	0	282.6	780.4	64.3	448.6	624.4	Cap On
									
70.329	70.399	530.6	1	310.1	811.7	93	407.3	587.6	Cap On
									
71.598	71.668	1600	1600	1600	1600	1600	1516.6	1359.7	Cap On
									
72.328	72.428	1600	1600	1600	1600	1600	1301.1	1213.5	Cap On
									
72.428	72.498	1600	1600	1600	1600	1600	1296.4	1208.4	Cap On
									
72.568	72.668	1600	1600	1600	1600	1600	1251.1	1164.1	Cap On
									
72.668	72.718	1600	1600	1600	1600	1600	1250.1	1163.6	Cap On
