start_time	end_time	App	Cap	Gauge	Pad	Pen	Safety	Tip	Action
40.508	40.608	0	1600	487.3	361.4	454.2	941.8	1600	Injection
									
40.806	40.906	0	1600	501.8	373.4	471.5	923.4	1600	Injection
									
40.956	41.056	0	1600	504.2	399.7	482.5	1600	1600	Injection
									
41.056	41.156	0	1600	1600	401.8	486.6	1600	1600	Injection
									
41.156	41.256	0	1600	521.3	408.7	491.6	899.2	1600	Injection
									
41.256	41.356	0	1600	527.8	413	495.4	895.1	1600	Injection
									
41.356	41.456	0	1600	527.9	413	500.1	892.8	1600	Injection
									
41.506	41.606	0	1600	510.1	402	487.8	908.5	1600	Injection
									
41.606	41.706	0	1600	513.7	402.7	488.6	1600	1600	Injection
									
41.706	41.806	0	1600	512.8	405.5	489.8	1600	1600	Injection
									
41.806	41.906	0	1600	1600	407.6	1600	467.5	1600	Injection
									
41.906	42.006	0	1600	1600	406.9	492.3	903.8	1600	Injection
									
42.006	42.106	0	1600	1600	410.4	495.4	901.9	1600	Injection
									
42.106	42.206	0	1600	1600	409.7	1600	901.3	1600	Injection
									
42.206	42.306	0	1600	1600	410.4	489.2	899.4	1600	Injection
									
42.306	42.406	0	1600	1600	411.8	494.8	897.4	1600	Injection
									
42.406	42.506	0	1600	1600	413.1	491.2	898.7	1600	Injection
									
42.506	42.606	0	1600	1600	411.8	488.7	898.7	1600	Injection
									
42.606	42.705	0	1600	1600	412.5	488.3	899.9	1600	Injection
									
42.805	42.905	0	1600	1600	405.7	479.3	909.2	1600	Injection
									
42.905	43.005	0	1600	510.2	405.1	479.1	909	1600	Injection
									
43.005	43.105	0	1600	1600	407.2	482.3	908	1600	Injection
									
43.105	43.205	0	1600	510.8	409.1	482	906.1	1600	Injection
									
43.205	43.305	0	1600	1600	406.6	483.3	906.6	1600	Injection
									
43.305	43.405	0	1600	511.9	406.6	482	1600	1600	Injection
									
43.405	43.505	0	1600	1600	407.8	483	907.3	1600	Injection
									
43.505	43.605	0	1600	1600	409.3	489.5	905.5	1600	Injection
									
43.605	43.705	0	1600	1600	409.3	493.9	905.9	1600	Injection
									
43.705	43.805	0	1600	1600	409.2	484.2	905.4	1600	Injection
									
43.805	43.905	0	1600	1600	408.6	492.9	906	1600	Injection
									
43.905	44.005	0	1600	510.7	407.9	488.3	905.6	1600	Injection
									
44.005	44.105	0	1600	511.6	409.2	489.1	907.6	1600	Injection
									
44.105	44.205	0	1600	511.8	409.2	492	906.2	1600	Injection
									
44.205	44.305	0	1600	511.9	409.2	492.4	906.2	1600	Injection
									
44.305	44.405	0	1600	1600	406.6	488.8	908.6	1600	Injection
									
44.405	44.505	0	1600	1600	406.4	486.9	909.8	1600	Injection
									
44.505	44.605	0	1600	1600	405.8	488.1	908.2	1600	Injection
									
44.605	44.654	0	1600	1600	405.8	483.9	910.8	1600	Injection
									
44.734	44.834	0	1600	1600	407.8	489.1	907.3	1600	Injection
									
44.834	44.934	0	1600	1600	409.1	489.1	904.5	1600	Injection
									
44.934	45.034	0	1600	512.3	411.6	491.2	905.1	1600	Injection
									
45.034	45.134	0	1600	506.6	409.3	486.6	907	1600	Injection
									
45.134	45.234	0	1600	1600	408.8	485.6	908.2	1600	Injection
									
45.234	45.334	0	1600	1600	407.3	484.4	908.5	1600	Injection
									
45.334	45.434	0	1600	502.6	404.5	479.2	911.7	1600	Injection
									
45.484	45.584	0	1600	514.9	411.8	485.4	898.7	1600	Injection
									
45.623	45.713	0	1600	520.2	410.2	488.5	892.6	1600	Injection
									
46.043	46.143	210	1600	248.9	60	46.5	1600	58.8	Injection
									
46.143	46.183	263.2	1600	306	12.8	5	1600	1	Injection
									
46.203	46.273	213.2	1600	279.9	31.9	27	1600	41.2	Injection
									
46.293	46.393	238.1	1600	303.1	0	7.3	1600	22.2	Injection
									
46.423	46.523	248.5	1600	326.3	1	0	1600	13.9	Injection
									
46.553	46.653	278.9	1600	1600	5.7	9.5	1600	0	Injection
									
46.693	46.793	274.6	1600	1600	1	0	1600	16.1	Injection
									
46.793	46.873	293.4	1600	1600	0	22	1600	5.1	Injection
									
46.893	46.993	294.2	1600	1600	0	5	1600	9.2	Injection
									
46.993	47.093	304.7	1600	1600	0	14.3	1600	5.1	Injection
									
47.253	47.353	329	1600	1600	5	3	1600	4.5	Injection
									
47.353	47.453	331.8	1600	1600	9.1	1	1600	5.1	Injection
									
47.453	47.553	336.4	1600	1600	29	0	1600	10.8	Injection
									
47.553	47.653	341.1	1600	1600	72.4	0	1600	30.4	Injection
									
47.692	47.772	1600	1600	1600	256.3	11.2	1600	170.9	Injection
									
47.782	47.862	437.1	1600	1600	411.9	0	1600	291.5	Injection
									
47.922	48.022	412.3	1600	72.9	530.4	0	1600	358.6	Injection
									
48.022	48.102	493.8	1600	0	603.2	21.2	1600	444.4	Injection
									
48.192	48.292	259.8	1600	42	453.8	0	1600	349.6	Injection
									
48.292	48.392	264	1600	24.8	480.9	5	1600	312.1	Injection
									
48.392	48.452	282.5	1600	114	503.3	96.3	889.4	266.2	Injection
									
48.472	48.572	1600	1600	1600	461.7	124.5	756.6	139.2	Remove Tip
									
48.572	48.622	237	1600	1600	490.4	119.5	715.3	114.8	Remove Tip
									
48.642	48.732	180.6	1600	1600	485	0	617.3	24.1	Remove Tip
									
48.772	48.872	239.4	1600	344.6	557	0	517.1	25	Remove Tip
									
48.902	49.002	339.3	596.5	458	663.5	13.5	416.3	1	Remove Tip
									
49.091	49.191	422.7	1600	1600	751.9	19.3	326.9	0	Remove Tip
									
49.191	49.291	438.7	475.3	1600	763.5	57.5	309.7	26.2	Remove Tip
									
49.291	49.391	426.6	464.8	399	752.3	57.4	346.4	25.5	Remove Tip
									
49.391	49.451	434.6	458.2	416	766.3	70.3	317.2	37.6	Remove Tip
									
49.471	49.571	446	481.4	439.9	801.8	82.7	335.3	49.2	Remove Tip
									
49.601	49.701	447.4	504.1	449	821	76.6	366.8	43.1	Remove Tip
									
49.791	49.891	457.6	546.2	460.7	847.5	68.8	389.2	35.5	Remove Tip
									
49.891	49.991	465.3	556.4	470.5	863.9	75.4	387.3	43.1	Remove Tip
									
50.071	50.171	482.9	558.5	492	895	92.3	246.1	59.4	Remove Tip
									
50.171	50.221	491.5	556.1	498.1	911.4	99.8	199.9	62.2	Remove Tip
									
50.341	50.431	513.9	513.6	493.9	1600	73.8	62	34.7	Remove Tip
									
50.451	50.551	563	499.9	519.2	1600	70	31.1	31.3	Remove Tip
									
50.591	50.691	611.3	508.8	561.3	1600	91.8	1	44	Remove Tip
									
50.691	50.791	617.9	492.6	558.9	1600	76.8	0	30.9	Remove Tip
									
50.791	50.851	620.1	478.2	549.9	1600	63.6	0	17.1	Remove Tip
									
50.87	50.97	648.5	499.7	580.5	1600	89.4	0	44.3	Remove Tip
									
50.97	51.07	643.2	496.4	573.4	1600	80.6	0	37.6	Remove Tip
									
51.07	51.17	628.2	496.9	557.9	1600	67.7	0	24.4	Remove Tip
									
51.17	51.27	623.8	492.5	550.7	1600	61.1	0	18.4	Remove Tip
									
51.27	51.37	621.3	485.7	545.2	1600	51	0	9.4	Remove Tip
									
51.37	51.47	620	480.7	541.1	1600	47.2	3	6	Remove Tip
									
51.47	51.52	618	478.7	536.4	1600	35.2	2	2	Remove Tip
									
51.56	51.66	636.1	489.3	556.9	1600	61.1	5.8	30.6	Remove Tip
									
52.39	52.49	670.7	448.3	557.3	1600	49	0	1600	Remove Tip
									
52.49	52.59	657.1	461	559.9	1600	54	0	1600	Remove Tip
									
52.59	52.69	639	492.6	546.2	1600	57.3	11	1600	Remove Tip
									
52.69	52.79	625	501.6	530.8	1600	67.4	40	1600	Remove Tip
									
52.79	52.89	612	505.4	520.8	1600	92.4	1600	1600	Remove Tip
									
53.069	53.169	638.4	441	534.8	1600	63.7	23.2	1600	Remove Tip
									
53.169	53.269	649.9	435.2	539.1	1600	69.8	55.5	1600	Remove Tip
									
53.269	53.369	655.6	439	542.7	1600	64.6	8	1600	Remove Tip
									
53.369	53.469	651.1	434	537.5	1600	62.4	28.2	1600	Remove Tip
									
53.469	53.569	651.2	427	533.8	1600	53.2	32.4	1600	Remove Tip
									
53.569	53.619	661.1	419	539.4	1600	79.3	67.4	1600	Remove Tip
									
53.659	53.759	653.1	428	536.4	1600	48.3	13	1600	Remove Tip
									
53.759	53.859	655.1	443	551.1	1600	66.9	4	1600	Remove Tip
									
53.859	53.959	654.5	444	554	1600	80	7.3	1600	Remove Tip
									
53.959	54.059	660.8	433	555.2	1600	68.9	26.2	1600	Remove Tip
									
54.059	54.159	664.3	429	556.8	1600	73.4	48.8	1600	Remove Tip
									
54.208	54.308	650.5	436	541.6	1600	58.7	18	1600	Remove Tip
									
54.308	54.408	651.6	444	542.5	1600	60.6	23	1600	Remove Tip
									
54.408	54.508	638	445	536	1600	66.1	6	1600	Remove Tip
									
54.508	54.608	643.8	443	534.8	1600	49.4	24.4	1600	Remove Tip
									
54.608	54.708	641.1	444.1	532.1	1600	80.5	55.8	1600	Remove Tip
									
54.708	54.808	637.9	447	529.3	1600	42.2	23	1600	Remove Tip
									
54.808	54.908	634.5	450	541.5	1600	67.2	8	1600	Remove Tip
									
54.908	55.008	633.7	453.1	538.9	1600	60.6	45.9	1600	Remove Tip
									
55.018	55.118	735.7	471	643.3	1600	165.4	9	632.9	Remove Tip
									
55.118	55.188	1600	479	675.6	1600	188.7	12	1600	Remove Tip
									
55.228	55.328	897	484	817.4	1600	335.1	0	643.9	Remove Tip
									
55.328	55.428	939	476.8	863.8	1600	398.8	3.6	1600	Remove Tip
									
55.468	55.568	1041.1	1058.6	963	1600	492.2	40.6	1600	Remove Tip
									
55.618	55.718	1026.4	1045.6	956.8	1600	489.2	8.9	1600	Remove Tip
									
55.718	55.788	1022.5	1040.9	953.3	1600	489.3	20	1600	Remove Tip
									
55.887	55.987	578.3	514	530.9	1600	81.6	324.5	1600	Remove Tip
									
56.217	56.297	1600	0	837.2	1600	631.6	506.3	513.5	Cap On
									
56.317	56.417	1600	0	859.8	1600	647.3	505.4	486.1	Cap On
									
56.507	56.607	667.5	0	863.7	1600	634.9	483.3	1600	Cap On
									
56.657	56.737	657.7	0	827.8	1600	619.2	461.4	446.8	Cap On
									
57.037	57.137	1063.6	222	416.2	1600	38	372.2	1600	Cap On
									
57.177	57.277	470.4	131.2	410.1	827.6	43.9	1600	1600	Cap On
									
57.327	57.417	467	48	398.9	809.6	38.3	1600	1600	Cap On
									
57.437	57.537	484.5	13	412.1	820.2	53.5	1600	1600	Cap On
									
57.537	57.607	474.1	2.8	406.6	809.9	56.9	22.7	1600	Cap On
									
57.626	57.716	521.3	0	448.8	852.9	98.6	59.2	1600	Cap On
									
57.736	57.836	524.5	0	450	855	94.5	1600	1600	Cap On
									
57.856	57.956	513.5	0	437.1	842.3	93.2	1600	1600	Cap On
									
58.136	58.236	431.9	0	348.1	766	45.6	1600	1600	Cap On
									
58.236	58.336	426.8	0	334.2	765	71.6	1600	1600	Cap On
									
58.336	58.386	424	0	328.3	761.7	70.3	1600	1600	Cap On
									
58.406	58.506	407.6	0	313.8	745	55.1	1600	1600	Cap On
									
58.506	58.606	407.7	0	309.9	745.2	48.1	1600	1600	Cap On
									
58.606	58.706	410.5	0	304.2	745.6	42.2	1600	1600	Cap On
									
58.706	58.806	408.5	0	296.7	743.8	37	1600	1600	Cap On
									
58.826	58.926	428.4	0	316.2	764.4	54.8	1600	1600	Cap On
									
58.926	59.026	429.9	0	314.7	762.9	53.1	1600	1600	Cap On
									
59.026	59.126	429.9	0	315.5	763.1	53.5	1600	1600	Cap On
									
59.126	59.216	420.5	0	306.4	751.5	46	418.5	1600	Cap On
									
59.256	59.356	410.3	0	289.5	742.8	34	406	1600	Cap On
									
59.425	59.525	411.7	0	289.9	737.1	37	393	1600	Cap On
									
59.525	59.575	403.1	0	293	731.6	42	387.9	1600	Cap On
									
59.615	59.715	193.2	186.1	70.6	505.6	0	608.9	1600	Cap On
									
59.715	59.805	187.8	200	61.3	494.8	0	617.9	1600	Cap On
									
59.825	59.925	158.6	251	5.7	439.6	3	668.6	1600	Cap On
									
60.095	60.195	383.6	5.8	250.5	687	1.4	419.5	1600	Cap On
									
60.195	60.295	374.6	2	249.5	682.6	3	417.2	1600	Cap On
									
60.295	60.395	374.2	4	244.4	682.3	0	414	1600	Cap On
									
60.395	60.495	374.8	39.9	242.3	687.7	29.1	376.5	1600	Cap On
									
60.515	60.605	481.9	0	323.3	776.3	103.9	265.2	1600	Cap On
									
60.785	60.885	460.7	0	301.2	737.9	101	262.1	619.1	Cap On
									
60.885	60.965	492.6	0	336.7	767.4	138	231.9	564.3	Cap On
									
61.404	61.504	1600	1600	557.4	1600	662.4	1600	1363.2	Cap On
									
61.724	61.824	1600	1600	560.8	1600	1600	1600	1600	Cap On
									
61.824	61.924	1600	311	564.1	1600	1600	1600	1600	Cap On
									
61.924	62.024	1468.4	1600	558.5	1600	1600	1600	1071.8	Cap On
									
62.024	62.124	1462.1	1600	554.1	1600	1600	1600	1600	Cap On
									
62.124	62.224	1448.2	1600	547.8	1600	1600	1600	1600	Cap On
									
62.314	62.394	1600	1600	706.9	1600	1600	1600	1600	Cap On
									
62.574	62.674	1600	1600	558.9	1600	732.8	1600	1600	Cap On
									
62.773	62.873	1600	1600	431.5	1600	797.4	1600	1600	Cap On
									
62.873	62.973	1600	1600	435	1600	796.2	139.2	1600	Cap On
									
62.973	63.073	1600	1600	433.4	1600	796.9	1600	1600	Cap On
									
63.073	63.163	1600	1600	430.6	1600	796	1600	1600	Cap On
									
63.243	63.343	1600	1600	409.7	1600	815.9	1600	1600	Cap On
									
63.343	63.443	1600	0	404.8	1600	814	1600	1600	Cap On
