Recording	Participant	TOI	Interval	Media	Event_type	Validity	EventIndex	Start	Stop	Duration	AOI	Hit_proportion	FixationPointX	FixationPointY	Average_pupil_diameter	Saccade_direction	Average_velocity	Peak_velocity	Saccade_amplitude	Start_AOI	Landing_AOI	Start_position_X	Start_position_Y	Landing_position_X	Landing_position_Y
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	179	66556	66656	100			0.44567	0.36456	2.45457										
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	180	66696	66936	240			0.43444	0.36303	2.46054										
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	181	66956	67126	170			0.4278	0.36178	2.47218										
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	182	67246	67376	130			0.44119	0.35023	2.43548										
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	183	67396	67915	520			0.44483	0.33262	2.43723										
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	184	67975	68205	230			0.45075	0.33652	2.46332										
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	185	68265	68635	370			0.45981	0.35951	2.49878										
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	186	68695	68905	210			0.41862	0.35909	2.49613										
TK07	Thomas	Entire Recording	1	fullstream	Saccade	Partial	57	68905	68925	20							142.67	142.67				0.41862	0.35909		
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	187	68965	69135	170			0.35938	0.34198	2.53912										
TK07	Thomas	Entire Recording	1	fullstream	Saccade	Whole	58	69135	69165	30						342.85	170.5	221.38	6.48			0.35938	0.34198	0.43366	0.3649
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	188	69165	69325	160			0.43366	0.3649	2.53478										
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	189	69365	69594	230			0.43139	0.37311	2.518										
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	190	69614	69814	200			0.42536	0.388	2.50561										
TK07	Thomas	Entire Recording	1	fullstream	Saccade	Partial	59	69814	69834	20							139.15	153.98				0.42536	0.388		
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	191	69944	70144	200			0.46417	0.41363	2.52557										
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	192	70224	70394	170			0.45127	0.37877	2.53223										
TK07	Thomas	Entire Recording	1	fullstream	Saccade	Partial	60	70414	70454	40							306.75	391.35							
TK07	Thomas	Entire Recording	1	fullstream	Saccade	Partial	61	70894	70924	30							343.64	343.64							
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	193	71593	71663	70			0.99496	0.10339	2.33042										
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	194	71743	71823	80			0.99457	0.10184	2.32819										
TK07	Thomas	Entire Recording	1	fullstream	Saccade	Partial	62	72103	72123	20							151.68	151.68							
TK07	Thomas	Entire Recording	1	fullstream	Saccade	Partial	63	72133	72163	30							145.51	145.51							
TK07	Thomas	Entire Recording	1	fullstream	Saccade	Partial	64	72313	72323	10							136.17	136.17						0.80765	0.677
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	195	72323	72493	170			0.80765	0.677	2.60822										
TK07	Thomas	Entire Recording	1	fullstream	Fixation	Partial	196	72563	72713	150			0.79024	0.65697	2.51076										
