start_time	end_time	Carton	IFU	Instructions	Phone	Pump Unit	ReservoirUnit	YpsoPod	skin
169.738	169.948	49.4	1600.0	721.0	1.0	1600.0	1600.0	1600.0	1600.0
170.043	170.213	84.7	1600.0	668.0	0.0	1600.0	1600.0	1600.0	1600.0
170.272	170.372	88.0	1600.0	639.0	0.0	1600.0	1600.0	1600.0	1600.0
171.112	171.192	1600.0	1600.0	0.0	879.3	1600.0	1600.0	1600.0	1600.0
171.247	171.417	269.3	696.8	195.4	273.2	1600.0	1600.0	1600.0	1600.0
171.502	171.592	175.5	883.6	377.8	86.0	1600.0	1600.0	1600.0	1600.0
171.9	172.02	399.1	1600.0	706.8	39.8	1600.0	1600.0	1600.0	1600.0
172.041	172.151	367.6	1600.0	644.6	0.0	1600.0	1600.0	1600.0	1600.0
172.188	172.698	342.7	1600.0	626.4	0.0	1600.0	1600.0	1600.0	1600.0
172.759	172.829	320.4	1600.0	687.0	18.7	1600.0	1600.0	1600.0	1600.0
172.911	173.381	1600.0	1052.5	518.0	0.0	1600.0	1600.0	1600.0	1600.0
173.388	173.998	1600.0	1600.0	424.0	0.0	1600.0	1600.0	1600.0	1600.0
174.017	174.107	141.2	1600.0	383.1	55.3	1600.0	1600.0	1600.0	1600.0
174.13	174.22	118.9	949.6	465.0	0.0	1600.0	1600.0	1600.0	1600.0
174.307	174.427	114.5	838.8	335.2	113.0	1600.0	1600.0	1600.0	1600.0
174.467	174.697	402.0	1600.0	248.5	298.3	1600.0	1600.0	1600.0	1600.0
175.019	175.379	1600.0	527.2	68.6	413.8	1600.0	1600.0	1600.0	1600.0
175.415	175.505	311.1	1600.0	156.8	318.8	1600.0	1600.0	1600.0	1600.0
175.649	175.739	496.4	1263.0	820.4	109.9	1600.0	1600.0	1600.0	1600.0
175.839	175.999	422.4	1600.0	677.4	15.0	1600.0	1600.0	1600.0	1600.0
176.105	176.365	384.4	1600.0	646.3	0.0	1600.0	1600.0	1600.0	1600.0
176.406	176.646	352.5	1600.0	612.9	0.0	1600.0	1600.0	1600.0	1600.0
176.669	177.089	328.1	1600.0	603.4	0.0	1600.0	1600.0	1600.0	1600.0
177.104	177.214	298.8	881.7	445.0	43.0	1600.0	1600.0	1600.0	1600.0
177.606	178.046	608.9	291.6	0.0	666.7	1600.0	1600.0	1600.0	1600.0
178.224	178.334	279.3	1180.7	680.4	15.0	1600.0	1600.0	1600.0	1600.0
178.378	178.468	145.1	1097.4	571.0	0.0	1600.0	1600.0	1600.0	1600.0
178.485	178.615	126.7	1068.2	546.0	0.0	1600.0	1600.0	1600.0	1600.0
178.697	178.767	403.2	1060.1	627.0	10.8	1600.0	1600.0	1600.0	1600.0
178.783	178.943	374.1	1038.6	599.1	0.0	1600.0	1600.0	1600.0	1600.0
179.077	179.187	359.6	1038.3	595.8	0.0	1600.0	1600.0	1600.0	1600.0
179.206	179.326	368.4	1059.1	617.6	0.0	1600.0	1600.0	1600.0	1600.0
179.367	179.867	108.4	1054.4	535.0	0.0	1600.0	1600.0	1600.0	1600.0
179.887	179.997	97.1	1038.2	521.0	0.0	1600.0	1600.0	1600.0	1600.0
180.032	180.302	49.4	1029.1	491.0	0.0	1600.0	1600.0	1600.0	1600.0
180.327	180.457	58.1	1026.5	490.0	0.0	1600.0	1600.0	1600.0	1600.0
180.532	180.602	80.3	1014.1	484.1	0.0	1600.0	1600.0	1600.0	1600.0
180.626	180.886	141.2	1600.0	468.7	0.0	1600.0	1600.0	1600.0	1600.0
180.926	181.116	116.7	940.4	465.4	0.0	1600.0	1600.0	1600.0	1600.0
181.153	181.673	1600.0	1600.0	139.1	237.0	1600.0	1600.0	459.3	1600.0
182.036	182.246	1600.0	1600.0	0.0	618.0	1600.0	1600.0	350.1	1600.0
182.283	182.403	423.2	1600.0	0.0	507.0	1600.0	1600.0	1600.0	1600.0
182.421	182.581	420.6	1600.0	3.0	494.5	1600.0	1600.0	1600.0	1600.0
182.613	182.853	354.1	618.6	0.0	445.6	1600.0	1600.0	1600.0	1600.0
182.871	182.951	1600.0	1600.0	0.0	536.6	1600.0	1600.0	279.6	1600.0
183.101	183.351	1600.0	1600.0	0.0	754.1	1600.0	1600.0	472.7	1600.0
183.373	183.513	1600.0	264.1	0.0	737.5	1600.0	1600.0	431.2	1600.0
183.673	183.853	1600.0	302.5	0.0	731.1	1600.0	1600.0	429.7	1600.0
183.945	184.135	1600.0	224.2	0.0	813.6	1600.0	1600.0	478.6	1600.0
184.151	184.321	1600.0	272.2	0.0	738.5	1600.0	1600.0	433.1	1600.0
184.722	184.972	1600.0	1600.0	0.0	685.7	1600.0	1600.0	1600.0	1600.0
185.051	185.131	1600.0	1600.0	0.0	615.9	1600.0	1600.0	227.0	1600.0
185.17	185.28	1600.0	1600.0	0.0	617.6	1600.0	1600.0	326.3	1600.0
185.301	185.421	469.1	1600.0	0.0	603.2	1600.0	1600.0	317.0	1600.0
185.444	185.554	1600.0	1600.0	0.0	572.7	1600.0	1600.0	1600.0	1600.0
185.634	185.834	1600.0	1600.0	0.0	732.1	1600.0	1600.0	1600.0	1600.0
185.854	185.924	1600.0	1600.0	0.0	748.6	1600.0	1600.0	1600.0	1600.0
185.932	186.212	1600.0	1600.0	0.0	710.8	1600.0	1600.0	1600.0	1600.0
186.27	186.76	1600.0	1600.0	0.0	669.9	1600.0	1600.0	325.4	1600.0
186.942	187.082	1600.0	1600.0	0.0	650.0	1600.0	1600.0	1600.0	1600.0
187.1	187.37	1600.0	1600.0	0.0	666.2	1600.0	1600.0	1600.0	1600.0
187.39	187.75	1600.0	1600.0	0.0	727.2	1600.0	1600.0	1600.0	1600.0
187.791	187.981	1600.0	1600.0	0.0	788.1	1600.0	1600.0	1600.0	1600.0
188.048	188.228	1600.0	1600.0	0.0	838.7	1600.0	1600.0	1600.0	1600.0
188.319	188.719	1600.0	1600.0	0.0	729.3	1600.0	1600.0	1600.0	1600.0
188.739	188.829	1600.0	1600.0	0.0	690.4	1600.0	1600.0	1600.0	1600.0
188.869	189.119	1600.0	1600.0	0.0	520.0	1600.0	1600.0	1600.0	1600.0
189.139	189.399	88.8	1600.0	402.1	38.0	1600.0	1600.0	1600.0	1600.0
189.706	189.986	1044.3	1042.8	551.4	0.0	1600.0	1600.0	1600.0	1600.0
190.12	190.19	195.2	1006.3	521.9	0.0	1600.0	1600.0	1600.0	1600.0
190.206	190.456	140.0	1053.0	536.0	0.0	1600.0	1600.0	1600.0	1600.0
190.466	190.676	1043.5	1006.0	489.6	0.0	1600.0	1600.0	1600.0	1600.0
190.756	190.906	124.0	1000.0	488.6	0.0	1600.0	1600.0	1600.0	1600.0
191.016	191.266	270.1	1003.7	543.0	0.0	1600.0	1600.0	1600.0	1600.0
191.286	191.386	246.8	1006.5	538.1	0.0	1600.0	1600.0	1600.0	1600.0
191.41	191.65	1105.8	1600.0	505.8	0.0	1600.0	1600.0	1600.0	1600.0
191.67	191.8	1091.3	1600.0	504.8	0.0	1600.0	1600.0	1600.0	1600.0
191.836	191.996	1091.8	1600.0	564.4	0.0	1600.0	1600.0	1600.0	1600.0
192.016	192.336	1600.0	1600.0	543.0	0.0	1600.0	1600.0	1600.0	1600.0
192.705	192.975	1600.0	1600.0	236.4	325.0	1600.0	1600.0	1600.0	1600.0
193.088	193.238	1600.0	1600.0	20.0	969.3	1460.9	1600.0	1600.0	1600.0
193.315	193.585	1600.0	462.3	0.0	550.4	1600.0	1600.0	1600.0	1600.0
193.604	193.684	287.8	1600.0	64.0	375.0	1600.0	1600.0	1600.0	1600.0
193.695	193.765	215.1	1600.0	144.2	304.0	1600.0	1600.0	1600.0	1600.0
193.895	194.015	302.1	1600.0	744.6	86.0	1600.0	1600.0	1600.0	1600.0
194.056	194.196	227.5	1083.1	605.7	0.0	1600.0	1600.0	1600.0	1600.0
194.219	194.479	151.2	1005.0	507.8	0.0	1600.0	1600.0	1600.0	1600.0
194.486	195.016	102.4	1025.7	519.0	0.0	1600.0	1600.0	1600.0	1600.0
195.057	195.207	82.3	1600.0	499.0	0.0	1600.0	1600.0	1600.0	1600.0
195.228	195.568	73.8	1063.6	546.2	0.0	1600.0	1600.0	1600.0	1600.0
195.605	195.815	78.7	1034.5	522.5	0.0	1600.0	1600.0	1600.0	1600.0
195.856	196.386	128.4	1600.0	518.7	0.0	1600.0	1600.0	1600.0	1600.0
196.553	197.063	385.0	997.0	585.8	0.0	1600.0	1600.0	1600.0	1600.0
197.133	197.353	412.2	1600.0	617.2	0.0	1600.0	1600.0	1600.0	1600.0
197.402	197.752	420.1	1600.0	593.9	0.0	1600.0	1600.0	1600.0	1600.0
197.803	198.203	1600.0	907.9	528.5	4.0	1600.0	1600.0	1600.0	1600.0
198.226	198.336	1600.0	1600.0	223.0	337.0	1600.0	1600.0	1600.0	1600.0
198.624	198.694	1600.0	1600.0	126.0	1130.7	1600.0	1600.0	491.2	1600.0
198.776	199.436	1600.0	1600.0	0.0	858.4	1600.0	1600.0	673.2	1600.0
199.456	199.616	1600.0	1600.0	0.0	809.7	1600.0	1600.0	714.0	1600.0
199.752	199.962	1600.0	1600.0	0.0	768.3	1600.0	1600.0	1600.0	1600.0
200.151	200.241	1600.0	1600.0	0.0	722.2	1600.0	1600.0	1600.0	1600.0
200.423	200.753	1600.0	1600.0	0.0	705.6	1600.0	1600.0	1600.0	1600.0
200.844	200.974	1600.0	1600.0	0.0	854.5	1600.0	1600.0	1600.0	1600.0
200.991	201.251	1600.0	1600.0	0.0	697.2	1600.0	1600.0	1600.0	1600.0
201.275	201.585	1600.0	1600.0	59.0	387.5	952.1	1600.0	1600.0	1600.0
201.67	202.01	224.7	706.0	221.7	214.0	1600.0	1600.0	1600.0	1600.0
202.143	202.333	463.3	1600.0	675.3	31.8	1600.0	1600.0	1600.0	1600.0
202.354	202.624	1600.0	1600.0	629.2	0.0	1600.0	1600.0	1600.0	1600.0
202.644	202.734	410.9	1026.0	616.3	0.0	1600.0	1600.0	1600.0	1600.0
202.792	202.882	1600.0	1016.0	602.2	0.0	1600.0	1600.0	1600.0	1600.0
202.9	203.01	390.5	997.0	579.2	0.0	1600.0	1600.0	1600.0	1600.0
203.054	203.144	382.2	983.0	565.0	0.0	1600.0	1600.0	1600.0	1600.0
203.151	203.431	419.7	1050.0	632.5	0.0	1600.0	1600.0	1600.0	1600.0
203.57	203.75	223.0	1600.0	586.6	0.0	1600.0	1600.0	399.2	1600.0
203.77	204.09	226.6	1600.0	604.5	0.0	1600.0	1600.0	412.8	1600.0
204.112	204.372	201.3	1600.0	502.1	0.0	1600.0	1600.0	1600.0	1600.0
204.498	204.568	218.9	1600.0	502.3	0.0	1600.0	1600.0	1600.0	1600.0
204.592	204.662	252.8	1600.0	533.9	0.0	1600.0	1600.0	1600.0	1600.0
204.868	205.078	402.7	940.2	540.7	0.0	1600.0	1600.0	1600.0	1600.0
205.299	205.369	1600.0	1600.0	171.8	383.2	1600.0	1600.0	1600.0	1600.0
205.45	205.55	1600.0	1600.0	13.0	627.5	1600.0	1600.0	1600.0	1600.0
205.638	205.828	490.5	1600.0	186.1	1221.2	1600.0	1600.0	1600.0	1600.0
205.898	206.008	754.0	1600.0	59.5	1600.0	1600.0	1600.0	1600.0	531.9
206.117	206.367	1600.0	326.9	5.0	800.6	1600.0	1600.0	455.8	1600.0
206.391	206.791	499.2	413.0	0.0	639.8	1600.0	1600.0	315.0	1600.0
206.811	207.071	181.9	1600.0	245.3	166.6	754.8	1600.0	1600.0	1600.0
207.091	207.161	163.5	1600.0	300.7	117.1	1600.0	1600.0	1600.0	1600.0
207.508	207.618	136.4	840.3	456.3	0.0	1600.0	1600.0	1600.0	1600.0
207.641	207.771	130.6	828.0	439.8	0.0	1600.0	1600.0	1600.0	1600.0
207.787	208.187	101.0	838.2	447.1	0.0	1600.0	1600.0	1600.0	1100.9
208.211	208.751	66.6	816.1	422.0	0.0	1600.0	1600.0	1600.0	1600.0
208.787	209.037	74.1	825.3	436.0	0.0	1600.0	1600.0	1600.0	1600.0
209.06	209.3	83.2	767.3	390.5	9.0	1600.0	1600.0	1600.0	1600.0
209.316	209.716	96.2	709.9	337.0	64.0	1600.0	1600.0	1600.0	1600.0
209.738	209.888	197.2	483.0	98.5	345.5	1600.0	1600.0	1600.0	1600.0
209.907	210.017	1600.0	463.1	41.8	441.2	1600.0	1600.0	1600.0	1600.0
210.316	210.546	1600.0	232.8	0.0	800.7	1600.0	1600.0	1600.0	1600.0
210.585	210.695	1600.0	243.6	0.0	728.8	1600.0	1600.0	1600.0	1600.0
210.708	210.998	1600.0	192.9	0.0	733.0	1600.0	1600.0	1600.0	1600.0
211.017	211.107	1600.0	1600.0	0.0	767.9	1600.0	1600.0	316.0	1600.0
211.119	211.249	1600.0	228.2	0.0	704.0	1600.0	1600.0	338.5	360.4
211.286	211.536	1600.0	436.6	0.0	716.3	1600.0	1600.0	1600.0	1600.0
211.556	211.786	1600.0	1600.0	0.0	653.7	1600.0	1600.0	310.6	1600.0
211.864	211.934	433.4	1600.0	0.0	594.3	1600.0	1600.0	1600.0	1600.0
212.038	212.388	412.9	1600.0	55.2	499.1	1600.0	1600.0	1600.0	1600.0
212.558	212.698	234.8	1600.0	358.4	108.0	1600.0	1600.0	1600.0	1600.0
212.826	212.956	401.7	1098.7	718.3	78.6	1600.0	1600.0	1600.0	1600.0
212.974	213.044	1600.0	1013.5	624.4	0.0	1600.0	1600.0	1600.0	1600.0
213.383	213.593	334.7	1005.8	620.7	0.0	1600.0	1600.0	1600.0	1600.0
213.633	213.743	332.1	1026.8	629.6	0.0	1600.0	1600.0	1600.0	1600.0
213.807	213.887	1600.0	1600.0	611.9	0.0	1600.0	1600.0	1600.0	1600.0
213.917	213.997	149.8	1600.0	511.0	0.0	1600.0	1600.0	1600.0	1600.0
214.104	214.304	73.0	1600.0	492.0	0.0	1600.0	1600.0	1600.0	1600.0
214.422	214.902	154.4	1600.0	531.2	0.0	1600.0	1600.0	1600.0	1600.0
214.923	215.323	1600.0	1600.0	564.5	0.0	1600.0	1600.0	1600.0	1600.0
215.362	215.612	402.4	1600.0	627.6	27.0	1600.0	1600.0	1600.0	1600.0
215.636	216.226	1600.0	986.7	643.6	1.0	1600.0	1600.0	1600.0	1600.0
216.335	216.555	1005.7	1600.0	0.0	702.2	1600.0	1600.0	1600.0	1600.0
216.762	216.902	1600.0	1600.0	0.0	814.4	1600.0	1600.0	1600.0	1600.0
217.036	217.326	166.4	970.9	560.7	0.0	1600.0	1600.0	1600.0	1600.0
217.603	217.683	1600.0	1600.0	719.1	31.1	1600.0	1600.0	1600.0	1600.0
217.705	217.775	375.7	1600.0	652.6	0.0	1600.0	1600.0	1600.0	1600.0
217.841	218.051	169.2	1600.0	518.6	0.0	1600.0	1600.0	1600.0	1600.0
218.123	218.253	200.8	1600.0	581.0	0.0	1600.0	1600.0	1600.0	1600.0
218.294	218.804	189.8	1009.5	560.3	0.0	1600.0	1600.0	1600.0	1600.0
218.822	218.932	173.3	971.1	526.0	0.0	1600.0	1600.0	1600.0	1600.0
218.954	219.254	182.8	989.1	546.4	0.0	1600.0	1600.0	1600.0	1600.0
219.37	219.48	211.6	1031.5	593.5	0.0	1600.0	1600.0	1600.0	1600.0
219.503	219.933	222.2	1048.1	616.3	0.0	1600.0	1600.0	1600.0	1600.0
220.071	220.281	261.2	1088.4	654.2	0.0	1600.0	1600.0	1600.0	1600.0
220.303	220.743	199.6	969.5	543.0	0.0	1600.0	1600.0	1600.0	1600.0
220.842	221.002	209.3	991.7	561.9	0.0	1600.0	1600.0	1600.0	1600.0
221.03	221.949	1600.0	1008.3	661.7	0.0	1600.0	1600.0	1600.0	1600.0
222.072	222.282	102.6	1600.0	529.0	0.0	1600.0	1600.0	1600.0	1600.0
222.38	222.57	1029.7	1600.0	534.8	0.0	1600.0	1600.0	1600.0	1600.0
222.587	222.697	1035.7	1600.0	527.4	0.0	1600.0	1600.0	1600.0	1600.0
222.742	222.832	1052.0	1600.0	521.0	0.0	1600.0	1600.0	1600.0	1600.0
222.861	223.231	53.9	1014.8	496.5	0.0	1600.0	1600.0	1600.0	1600.0
223.242	223.492	116.5	1600.0	567.0	0.0	1600.0	1600.0	1600.0	1600.0
223.498	223.928	903.5	1600.0	624.5	0.0	1600.0	1600.0	1600.0	1600.0
224.057	224.437	1600.0	1600.0	198.2	443.3	1600.0	1600.0	1600.0	1600.0
224.667	224.917	1600.0	1600.0	25.1	406.0	1600.0	1600.0	302.1	1600.0
224.957	225.077	118.7	749.5	258.5	85.6	1600.0	1600.0	1600.0	1600.0
225.288	225.498	1600.0	986.5	534.4	0.0	1600.0	1600.0	1600.0	1600.0
225.516	225.896	128.0	892.8	466.7	0.0	1600.0	1600.0	1600.0	1600.0
225.937	226.337	1600.0	880.7	417.3	0.0	1600.0	1600.0	1600.0	1600.0
226.359	226.749	1600.0	854.4	388.0	0.0	1600.0	1600.0	1600.0	1600.0
227.307	227.737	451.6	945.4	737.0	10.0	1600.0	1600.0	1600.0	1600.0
227.755	227.845	1600.0	960.1	655.3	0.0	1600.0	1600.0	1600.0	1600.0
227.866	228.136	387.8	947.0	620.3	0.0	1600.0	1600.0	1600.0	1600.0
228.159	228.669	1600.0	1600.0	1600.0	0.0	1600.0	1600.0	1600.0	1600.0
228.696	228.966	256.1	1600.0	1600.0	0.0	1600.0	1600.0	1600.0	1600.0
228.998	229.738	1600.0	998.0	708.4	27.0	1600.0	1600.0	1600.0	1600.0
230.078	230.528	361.3	987.3	647.4	0.0	1600.0	1600.0	1600.0	1600.0
230.554	230.734	1600.0	928.8	563.5	0.0	1600.0	1600.0	1600.0	1600.0
230.846	230.996	1600.0	594.0	404.7	263.2	1600.0	1600.0	1600.0	1600.0
231.038	231.158	1600.0	609.0	398.6	244.2	1600.0	1600.0	1600.0	1600.0
231.176	231.286	1600.0	623.0	408.1	233.5	1600.0	1600.0	1600.0	1600.0
231.327	231.657	474.5	603.1	408.6	255.9	1600.0	1600.0	1600.0	1600.0
231.737	232.007	461.8	582.0	250.4	259.3	1600.0	1600.0	69.5	1600.0
232.026	232.236	437.9	626.0	283.0	211.7	1600.0	1600.0	38.0	1600.0
232.282	232.472	1600.0	637.0	287.8	200.6	1600.0	1600.0	50.2	1600.0
232.555	232.985	1600.0	981.1	542.3	0.0	1600.0	1600.0	1600.0	1600.0
233.002	233.492	219.4	999.1	589.4	0.0	1600.0	1600.0	1600.0	1600.0
233.536	233.756	1600.0	1007.4	603.4	0.0	1600.0	1600.0	1600.0	1600.0
233.776	234.256	1600.0	943.7	551.2	0.0	1600.0	1600.0	1600.0	1600.0
234.276	234.416	1600.0	1600.0	576.3	0.0	1600.0	1600.0	1600.0	1600.0
234.742	235.122	1600.0	942.0	568.3	0.0	1600.0	1600.0	1600.0	1600.0
235.143	235.563	1600.0	922.4	558.2	0.0	1600.0	1600.0	1600.0	1600.0
235.621	235.801	1600.0	550.7	419.7	325.0	1600.0	1600.0	1600.0	1600.0
235.824	236.983	1600.0	564.1	435.1	307.3	1600.0	1600.0	1600.0	1600.0
237.084	237.224	140.6	1016.8	568.2	0.0	1600.0	1600.0	1600.0	1600.0
237.241	237.331	109.0	1600.0	534.5	0.0	1600.0	1600.0	1600.0	1600.0
237.374	237.474	90.4	1000.9	516.3	0.0	1600.0	1600.0	1600.0	1600.0
237.521	237.621	105.8	1600.0	514.2	0.0	1600.0	1600.0	1600.0	1600.0
237.643	237.783	103.4	1600.0	510.0	0.0	1600.0	1600.0	1600.0	1600.0
237.804	238.014	92.8	1012.6	521.0	0.0	1600.0	1600.0	1600.0	1600.0
238.052	238.342	112.4	1053.4	559.0	0.0	1600.0	1600.0	1600.0	1600.0
238.361	238.691	127.9	1600.0	471.8	0.0	1600.0	1600.0	1600.0	1600.0
238.773	238.983	145.5	1014.3	534.0	0.0	1600.0	1600.0	1600.0	1600.0
239.023	239.423	171.1	1091.1	569.6	0.0	1600.0	1600.0	1600.0	1600.0
239.439	239.949	169.4	1052.3	563.4	0.0	1600.0	1600.0	1600.0	1600.0
240.119	240.389	1600.0	982.0	1600.0	0.0	1600.0	1600.0	1600.0	1600.0
240.41	240.5	1600.0	999.1	542.3	0.0	1600.0	1600.0	1600.0	1600.0
240.692	240.902	225.7	1029.3	581.2	0.0	1600.0	1600.0	1600.0	1600.0
240.94	241.2	255.3	982.7	542.5	0.0	1600.0	1600.0	1600.0	1600.0
241.218	241.868	273.2	978.7	608.5	0.0	1600.0	1600.0	1600.0	1600.0
241.921	242.021	289.8	1600.0	553.4	0.0	1600.0	1600.0	1600.0	1600.0
242.037	242.147	1109.8	1600.0	576.1	0.0	1600.0	1600.0	1600.0	1600.0
242.21	242.42	1600.0	1600.0	595.1	0.0	1600.0	1600.0	1600.0	1600.0
242.459	242.549	328.7	1033.8	668.9	0.0	1600.0	1600.0	1600.0	1600.0
242.611	242.791	1600.0	991.9	1600.0	0.0	1600.0	1600.0	1600.0	1600.0
243.021	243.191	353.0	938.0	651.1	0.0	1600.0	1600.0	1600.0	1600.0
243.208	243.488	1600.0	1600.0	338.0	538.3	1600.0	1600.0	1600.0	195.3
243.836	243.966	1600.0	1600.0	0.0	871.9	1600.0	1600.0	572.4	1600.0
243.989	244.079	1600.0	1600.0	40.0	708.1	1600.0	1600.0	1600.0	1600.0
244.15	244.37	1600.0	1600.0	0.0	675.5	1600.0	1600.0	1600.0	1600.0
244.536	244.756	1600.0	1600.0	463.9	314.8	1600.0	1600.0	115.0	1600.0
244.836	244.996	191.1	1600.0	438.7	0.0	1600.0	1600.0	1600.0	1600.0
245.238	245.368	343.1	1600.0	506.6	31.8	1600.0	1600.0	1600.0	831.6
245.517	245.637	302.8	1600.0	475.0	0.0	1600.0	1600.0	1600.0	1600.0
245.808	245.958	271.3	1600.0	451.0	0.0	1600.0	1600.0	1600.0	1600.0
245.969	246.189	174.8	1600.0	421.2	0.0	1600.0	1600.0	1039.5	1600.0
246.209	246.609	13.3	1600.0	345.4	39.0	1600.0	1600.0	1600.0	1600.0
246.659	246.739	46.0	1600.0	370.2	11.0	1600.0	1600.0	1600.0	1600.0
246.776	246.866	57.0	961.6	386.6	0.0	1600.0	1600.0	1600.0	1600.0
246.908	247.088	62.3	1600.0	315.2	72.3	1600.0	1600.0	577.2	1600.0
247.103	247.283	101.8	1600.0	206.9	200.6	1600.0	1600.0	1600.0	1600.0
247.478	247.568	497.0	1600.0	254.2	559.7	1600.0	1600.0	1600.0	1600.0
247.886	247.966	424.4	1600.0	344.8	555.5	1600.0	1600.0	1600.0	1600.0
248.157	248.317	272.2	593.7	230.8	338.0	1600.0	1600.0	1600.0	1600.0
248.704	248.814	1600.0	462.1	104.0	613.8	1600.0	1600.0	1600.0	1600.0
248.975	249.085	408.2	1600.0	1600.0	608.2	1600.0	1600.0	1600.0	1600.0
249.134	249.214	1600.0	1600.0	133.6	604.4	1600.0	1600.0	1600.0	1600.0
249.273	249.353	429.6	1600.0	0.0	645.0	1600.0	1600.0	1600.0	1600.0
249.377	249.557	1600.0	1600.0	51.5	656.4	1600.0	1600.0	257.1	1600.0
249.657	249.767	466.8	592.7	217.1	578.0	1600.0	1600.0	1600.0	1600.0
249.783	249.893	1600.0	517.8	261.2	566.6	1600.0	1600.0	1600.0	1600.0
249.954	250.054	487.9	1600.0	235.9	575.6	1600.0	1600.0	1600.0	1600.0
250.077	250.157	539.7	1600.0	382.4	532.0	1600.0	1600.0	1600.0	1600.0
250.225	250.395	481.9	552.2	290.4	534.7	1600.0	1600.0	1600.0	1600.0
250.483	250.613	1600.0	1600.0	264.6	608.0	1600.0	1600.0	1600.0	1600.0
250.651	250.761	280.5	1600.0	214.2	338.5	1600.0	1600.0	1600.0	110.5
250.932	251.062	1.4	1600.0	439.4	0.0	862.9	1600.0	1600.0	1600.0
251.482	251.602	324.9	873.5	613.0	38.0	1600.0	1600.0	1600.0	1600.0
251.625	251.735	332.8	905.5	602.2	46.8	1600.0	1600.0	1600.0	1600.0
251.752	251.882	326.6	740.5	573.9	41.6	1600.0	1600.0	1600.0	1600.0
251.901	252.121	248.7	1600.0	374.1	0.0	1600.0	1600.0	1600.0	1600.0
252.474	252.714	7.0	1600.0	332.8	8.0	1600.0	1600.0	1600.0	1600.0
252.891	252.991	1600.0	1600.0	224.9	95.0	1600.0	1600.0	1600.0	1600.0
253.403	253.503	359.5	950.0	711.1	91.1	1600.0	1600.0	1600.0	383.8
